file_name,caption,ranked_adapters
COCO_val2014_000000571200.jpg,"An old, rusty bus sits in a small lot.","{'bus': [113859], 'rusty': [146450], 'small lot': [247248]}"
COCO_val2014_000000160840.jpg,A women who is holding a racket on a tennis court.,{'woman holding a racket on a tennis court': [61194]}
COCO_val2014_000000083277.jpg,A boy doing tricks on a blue skateboard.,"{'boy on skateboard': [294809], 'blue': [142797]}"
COCO_val2014_000000079860.jpg,A man is posing for the camera holding his huge hot dog. ,{}
COCO_val2014_000000135210.jpg,A little girl in a playground holds a cell phone to her face.,"{'little girl in playground': [125379, 19900], 'holding cell phone to face': [214461, 215002]}"
COCO_val2014_000000560235.jpg,A bundle of overhead wires and stoplights are on Castro Street.,"{'overhead wires': [], 'stoplights': [], 'Castro Street': []}"
COCO_val2014_000000165572.jpg,Cars drive past a bus on a street.,"{'cars': [117340], 'bus': [245675], 'street': [292007]}"
COCO_val2014_000000075076.jpg,A park bench beneath a tree with red leaves.,"{'park bench': [84470], 'tree with red leaves': [248623]}"
COCO_val2014_000000067608.jpg,A passenger jet airplane flying in a mostly cloudy sky.,"{'passenger jet airplane': [], 'mostly cloudy sky': [90025]}"
COCO_val2014_000000081336.jpg,Ice cream truck stopped on the side of the road. ,"{'ice cream truck': [124054], 'road': [], 'stopped': [], 'side': []}"
COCO_val2014_000000081766.jpg,Three dogs are sitting at various levels in grow boxes.,"{'dogs': [329986], 'sitting': [], 'grow boxes': [], 'various levels': []}"
COCO_val2014_000000160496.jpg,Two people standing in the sand together flying a kite on the beach. ,"{'beach': [197388], 'kite flying': [245502]}"
COCO_val2014_000000276057.jpg,A woman laying in bed in front of three laptops.,"{'woman lying in bed': [288992], 'laptops': [153421]}"
COCO_val2014_000000270136.jpg,a big white plane that is on a runway,"{'plane': [97332], 'runway': [], 'big': [], 'white': []}"
COCO_val2014_000000007298.jpg,A man catching a baseball with a catchers mitt on a field.,"{'catching': [118885], 'baseball': [244860], 'field': [337139]}"
COCO_val2014_000000420229.jpg,A hand holding a fruit slicer above an apple.,"{'hand': [345875], 'fruit slicer': [359659], 'apple': [215892], 'holding': [74734], 'above': []}"
COCO_val2014_000000017073.jpg,"Two people walking down the sidewalk with a ""wrong way"" street sign directly above them","{'people walking': [130577], 'sidewalk': [182612], 'wrong way sign': [280489]}"
COCO_val2014_000000043737.jpg,A snow covered  city street lined with small shops,"{'snow covered city street lined with small shops': [219932, 75615]}"
COCO_val2014_000000088072.jpg,A snowboarder is smiling in the white snow.,"{'snowboarder': [], 'smiling': [52428], 'snow': [228790], 'white': []}"
COCO_val2014_000000475586.jpg,A man in a shirt and tie glares up at the camera person,"{'man in shirt and tie': [245876], 'glares': [265822]}"
COCO_val2014_000000408578.jpg,A close up shot of a cell phone.,"{'cell phone': [287562], 'close up shot': []}"
COCO_val2014_000000144062.jpg,"A framed photo of a restroom showing a toilet next to a window,","{'restroom': [66299], 'framed photo': [], 'toilet': [253828], 'window': [51228]}"
COCO_val2014_000000135756.jpg,A little girl touching the horses nose .,{}
COCO_val2014_000000469343.jpg,"a herd of elephants, in a field lots of trees and grass.","{'elephant': [109892], 'field': [], 'trees and grass': [39400]}"
COCO_val2014_000000238488.jpg,A woman is editing a video from her laptop using 2 large television screens.,"{'woman editing video': [84034], 'laptop': [], 'television screens': [253127]}"
COCO_val2014_000000154173.jpg,Several elephants standing in the shade of a tree.,"{'elephants': [109892], 'tree': [97857]}"
COCO_val2014_000000271712.jpg,A bathroom that has some words on the floor.,"{'bathroom': [66299], 'words on the floor': []}"
COCO_val2014_000000130712.jpg,A city street sign with a negative message placed near it.,"{'city street sign': [139546], 'negative message': [43263], 'city street': [172005]}"
COCO_val2014_000000526126.jpg,Boy wearing safety gear is airborne while doing a skateboard trick.,"{'boy': [209765], 'safety gear': [86231], 'airborne skateboard trick': [95708]}"
COCO_val2014_000000544044.jpg,an image of books and other electronics on the table,"{'books': [105592], 'electronics': [94575], 'table': [164860]}"
COCO_val2014_000000537025.jpg,Two towels placed on a bed fashioned into swans.,"{'towels fashioned into swans': [98244, 50296, 153295, 206575], 'bed': [196193, 139460, 82433, 94128, 86672, 112757]}"
COCO_val2014_000000232760.jpg,The man walks carrying his surfboard as he looks at the ocean.,"{'man': [290016], 'carrying surfboard': [73535], 'ocean': [26900]}"
COCO_val2014_000000022724.jpg,A clock tower jutting up above several other buildings.,{'clock tower and buildings': [330759]}
COCO_val2014_000000186788.jpg,"A man with yellow shoes riding a skateboard.
","{'yellow shoes': [212952], 'skateboard': [228422], 'riding': [82397]}"
COCO_val2014_000000271620.jpg,A table topped with lots of containers filled with food.,"{'table': [164860], 'containers filled with food': [245041]}"
COCO_val2014_000000427001.jpg,A train with closed doors near a platform. ,{'train near platform': [24677]}
COCO_val2014_000000059152.jpg,A stop sign on a pole in a street.,"{'stop sign': [280489], 'pole': [], 'street': [151094, 218190]}"
COCO_val2014_000000349964.jpg,A dog laying on the grass with a frisbee.,{}
COCO_val2014_000000450543.jpg,A young man on a skateboard doing tricks.,"{'young man on skateboard': [142801], 'skateboard tricks': [228422, 184365]}"
COCO_val2014_000000218811.jpg,A play kitchen is set up next to the real kitchen.,"{'play kitchen': [116445], 'real kitchen': [266670], 'next to': []}"
COCO_val2014_000000375219.jpg,A group of people riding bicycles next to various kites.,"{'people riding bicycles': [273875], 'kites': [245502]}"
COCO_val2014_000000122825.jpg,an animal is standing in a green field,"{'animal': [107319], 'green field': [345241]}"
COCO_val2014_000000105538.jpg,"A wooden desk features a laptop, computer monitor, keyboard, and other electronics.","{'wooden desk': [288759], 'laptop': [74605], 'computer monitor': [126015], 'keyboard': [], 'electronics': []}"
COCO_val2014_000000447758.jpg,A traffic signal in a big wide city street by buildings.,"{'city street': [130577], 'buildings': [153846]}"
COCO_val2014_000000534377.jpg,A wooden bench sitting on top of a patch of land.,"{'wooden bench': [], 'patch of land': []}"
COCO_val2014_000000147422.jpg,Group of people enjoying a day at the beach. ,"{'group': [], 'beach': [197388], 'enjoying': [129158], 'day': [67788]}"
COCO_val2014_000000336427.jpg,A person riding skis down the side of  a snow covered mountain.,"{'person riding': [301150], 'snow mountain': [121499]}"
COCO_val2014_000000028809.jpg,very ripe bananas placed on a purple basket,"{'banana': [347694], 'purple basket': [248417]}"
COCO_val2014_000000103227.jpg,A boy on the beach playing with a Frisbee,"{'boy': [135347], 'beach': [262207]}"
COCO_val2014_000000361351.jpg,there is a glass bottle next to a pizza box ,"{'glass bottle': [88588], 'pizza box': []}"
COCO_val2014_000000339852.jpg,A dog that is leaning on a set.,"{'dog leaning': [153853], 'set': []}"
COCO_val2014_000000164305.jpg,a teddy bear wearing a red dress and shoes sitting in a chair ,"{'teddy bear': [159507, 202260], 'red dress': [182963], 'sitting': [186802], 'chair': []}"
COCO_val2014_000000501142.jpg,there is a cow standing in the water by a boat,"{'cow': [99911], 'water': [133030], 'boat': [361130]}"
COCO_val2014_000000440299.jpg,A white toilet in a bathroom next to toilet paper.,"{'toilet': [253828], 'bathroom': [100863], 'toilet paper': []}"
COCO_val2014_000000375440.jpg,A number of benches at the beach and a boat in the sea,"{'beach': [117879], 'benches': [], 'boat': [69024], 'sea': [26900]}"
COCO_val2014_000000497014.jpg,A dog jumping up in the air to catch a frisbee in it's mouth.,"{'dog': [86394], 'jumping': [147583], 'frisbee': [], 'mouth': []}"
COCO_val2014_000000013729.jpg,A group of people are playing Wii in their living room. ,{'people playing Wii in living room': [79039]}
COCO_val2014_000000242911.jpg,"A plate of pizza, a wine glass and a glass of water on a table.","{'pizza': [63491], 'wine glass': [153769], 'glass of water': [], 'table': []}"
COCO_val2014_000000203201.jpg,A little boy that is holding a bat in the grass.,"{'little boy in grass': [204013], 'holding bat': [244860]}"
COCO_val2014_000000226278.jpg,A tennis player on a tennis court at night.,{'tennis court at night': [99957]}
COCO_val2014_000000423529.jpg,A man standing behind a white frisbee on a green field.,"{'man': [], 'white frisbee': [], 'green field': [237640], 'standing behind': []}"
COCO_val2014_000000244339.jpg,A young man in a green jersey is holding a ball.,"{'green jersey': [350748], 'holding a ball': [245115]}"
COCO_val2014_000000474188.jpg,A metal dark green park bench at the base of an incline.,"{'park bench': [56358], 'metal': [], 'dark green': [], 'incline': []}"
COCO_val2014_000000444722.jpg,Two sailboats are navigating through a narrow river.,"{'sailboats': [361130], 'river': [212170]}"
COCO_val2014_000000060932.jpg,a couple of people that are dressed up dancing,{}
COCO_val2014_000000176278.jpg,The man is walking forward but the road is blocked off.,"{'man walking forward': [148384], 'road blocked off': [145203]}"
COCO_val2014_000000111165.jpg,Two elephants facing opposite directions and standing beside one another.,"{'elephants': [109892], 'facing opposite directions': [255412]}"
COCO_val2014_000000116434.jpg,A silhouette of a man surfing over waves.,"{'silhouette': [28742, 240962, 134465], 'surfing + waves': [73535]}"
COCO_val2014_000000216726.jpg,a number of colorful decorative cakes on display,"{'cakes': [309836, 129868], 'colorful': [156560], 'display': [293400]}"
COCO_val2014_000000189744.jpg,a building with a domino's pizza on the bottom of it ,"{'building': [309639], ""domino's pizza"": [287029]}"
COCO_val2014_000000347925.jpg,Two giraffes standing in front of a tree.,"{'giraffes': [106636], 'tree': [97857]}"
COCO_val2014_000000208054.jpg,some plastic toys and a red umbrella a ghost Darth Vader and a bear,"{'plastic toys': [138822], 'red umbrella': [160148], 'ghost': [], 'Darth Vader': [224710], 'bear': [248186]}"
COCO_val2014_000000503755.jpg,a person on a tennis court in tennis wear ,"{'tennis court': [161405], 'tennis wear': [134871, 61194]}"
COCO_val2014_000000120473.jpg,A large clock with a white and blue dial stands near a restaurant.,"{'clock': [25833], 'restaurant': [], 'white': [], 'blue': []}"
COCO_val2014_000000066973.jpg,A parking meter on a street with painting all over it.,{'street with painting': [338493]}
COCO_val2014_000000118970.jpg,some people looking at a bunch of motorcycles in a parking lot ,"{'people looking at motorcycles': [84359], 'parking lot': []}"
COCO_val2014_000000362090.jpg,There is a man sitting on a bench holding a kane,"{'man': [], 'sitting': [], 'bench': [], 'holding': [], 'kane': []}"
COCO_val2014_000000322955.jpg,A lone small bird stands on the beach during sunset.,"{'bird': [188765, 82396], 'beach': [262207, 117879], 'sunset': [353046], 'lone': [], 'small': [], 'stands': []}"
COCO_val2014_000000021023.jpg,A blue vase holding an orange flower in it.,"{'blue vase': [75034], 'orange flower': [185952]}"
COCO_val2014_000000308507.jpg,A full view of a picture of some scary looking items. ,{'scary items': [95377]}
COCO_val2014_000000372633.jpg,Several people tracking along the mountain in skis.,"{'mountain': [121499], 'skis': [171220], 'tracking': [95680]}"
COCO_val2014_000000153803.jpg,A man is checking computer and audio equipment in a room.,"{'man': [], 'computer and audio equipment': [228297], 'room': [170363], 'checking': []}"
COCO_val2014_000000257864.jpg,A white plate topped with a sandwich and other food.,"{'plate': [55400], 'sandwich': [186479], 'food': []}"
COCO_val2014_000000553721.jpg,A dog lies in the grass next to a Frisbee.,{}
COCO_val2014_000000314996.jpg,a woman on a beach holding a surfboard behind her ,"{'woman on beach': [139497], 'holding surfboard': [255028]}"
COCO_val2014_000000208844.jpg,A line of stuffed animals hanging from a roof rafter.,"{'stuffed animals': [202260, 159507], 'hanging': [], 'roof rafter': []}"
COCO_val2014_000000295656.jpg,A smiling group of dressed up people are eating pizza.,"{'smiling': [52428], 'dressed up': [357086], 'eating pizza': [84094, 118588], 'group': [140648]}"
COCO_val2014_000000054277.jpg,A person is seen using a snowboard on the packed snow.,"{'snowboard': [228422], 'packed snow': [347577]}"
COCO_val2014_000000394681.jpg,A red double decked bus is on a tarmac.,{'bus': [113859]}
COCO_val2014_000000244633.jpg,A laptop computer sitting on top of a wooden table.,"{'laptop computer': [], 'wooden table': [190334], 'sitting on top of': []}"
COCO_val2014_000000408818.jpg,A group of people riding on a train.,"{'group': [140648], 'riding': [301322], 'train': [24677]}"
COCO_val2014_000000053838.jpg,A jet engine plane in flight on a sunny day.,"{'jet engine plane in flight': [97187, 72578, 78436, 74052], 'sunny day': [240076, 28581]}"
COCO_val2014_000000197528.jpg,A cat sitting on a window sill behind mini blinds.,"{'cat': [123127], 'window sill': [], 'mini blinds': []}"
COCO_val2014_000000523938.jpg,People ice skate on a rink in the middle of a city.,"{'ice skating in city': [294809, 219932]}"
COCO_val2014_000000544522.jpg,The man is working on a important prohject,{'man working on important project': [234309]}
COCO_val2014_000000316704.jpg,A bald man has a white substance on his head while others look on.,"{'bald man': [126132], 'white substance on head': [59112]}"
COCO_val2014_000000429710.jpg,A group of people power a trolley by pedaling.,{'people': [114104]}
COCO_val2014_000000215691.jpg,"A kitchen with a sink, dishwasher and a stove.","{'kitchen': [266670], 'sink': [], 'dishwasher': [], 'stove': []}"
COCO_val2014_000000082558.jpg,A fan is featured in a yellow room. ,"{'fan': [], 'yellow room': [255537]}"
COCO_val2014_000000404484.jpg,A woman bending over in a living room to pet her dog.,"{'woman bending over': [153853], 'living room': [], 'petting dog': [277116], 'dog': [99586]}"
COCO_val2014_000000087574.jpg,A vase of yellow flowers is sitting on a table.,"{'flowers': [85629], 'yellow': [157492], 'vase': [75034], 'table': []}"
COCO_val2014_000000268049.jpg,A stop sign ahead sign with a sign above that.,"{'stop sign': [280489], 'sign': [], 'ahead': []}"
